id,review,sentiment,bio_tagged_review
2457,এক্সপায়ারি ডেট প্রায় শেষ শেভিং মেশিন এর। মেনে নেওয়া কঠিন।,0,শেভিং-B মেশিন-I
2458,সীল খোলা ছিল। শেভিং মেশিন ভালো মনে হয়নি।,0,শেভিং-B মেশিন-I
2459,শেভিং মেশিন একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2,শেভিং-B মেশিন-I
2460,পরিবারের সবাই শেভিং মেশিন টা পছন্দ করেছেন।,2,শেভিং-B মেশিন-I
2461,শেভিং মেশিন পণ্যটি ছবির মতোই এসেছে।,1,শেভিং-B মেশিন-I
2462,শেভিং মেশিন ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2,শেভিং-B মেশিন-I
2463,শেভিং মেশিন নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,শেভিং-B মেশিন-I
2464,শেভিং মেশিন টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2,শেভিং-B মেশিন-I
2465,"শেভিং মেশিন দিয়েছে, তবে রিভিউ পরে দেব।",1,শেভিং-B মেশিন-I
2466,শেভিং মেশিন পণ্যটি ছবির মতোই এসেছে।,1,শেভিং-B মেশিন-I
2467,শেভিং মেশিন টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,শেভিং-B মেশিন-I
2468,শেভিং মেশিন এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1,শেভিং-B মেশিন-I
2469,শেভিং মেশিন খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2,শেভিং-B মেশিন-I
2470,সেলার ভালো মানের শেভিং মেশিন দিয়েছেন। ধন্যবাদ।,2,শেভিং-B মেশিন-I
2471,দেখতে ঠিকঠাক শেভিং মেশিন। ব্যবহার করলে বোঝা যাবে।,1,শেভিং-B মেশিন-I
2472,"সেলারের সার্ভিস ভালো, শেভিং মেশিন টাও ভালো পেয়েছি।",2,শেভিং-B মেশিন-I
2473,শেভিং মেশিন টা খুব ভালো। আবার অর্ডার করব।,2,শেভিং-B মেশিন-I
2474,সেলার ভালো মানের শেভিং মেশিন দিয়েছেন। ধন্যবাদ।,2,শেভিং-B মেশিন-I
2475,"অনেকদিন খুঁজছিলাম, শেষে ভালো শেভিং মেশিন পেলাম।",2,শেভিং-B মেশিন-I
2476,শেভিং মেশিন ব্যবহার করে কোনো উপকার পাইনি। হতাশ।,0,শেভিং-B মেশিন-I
2477,দাম বেশি কিন্তু শেভিং মেশিন এর মান খুবই কম।,0,শেভিং-B মেশিন-I
2478,বেশ ভালোই ছিল শেভিং মেশিন টা। আবার নেব।,2,শেভিং-B মেশিন-I
2479,দামের তুলনায় শেভিং মেশিন অনেক ভালো।,2,শেভিং-B মেশিন-I
2480,মেয়াদ আছে এবং প্যাকেজিং ভালো। শেভিং মেশিন রিকমেন্ড করব।,2,শেভিং-B মেশিন-I
2481,শেভিং মেশিন টা খুব ভালো। আবার অর্ডার করব।,2,শেভিং-B মেশিন-I
2482,এই প্রথম শেভিং মেশিন কিনলাম। দেখি কেমন কাজ করে।,1,শেভিং-B মেশিন-I
2483,"শেভিং মেশিন নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1,শেভিং-B মেশিন-I
2484,শেভিং মেশিন খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,শেভিং-B মেশিন-I
2485,মোটামুটি মানের শেভিং মেশিন। না ভালো না খারাপ।,1,শেভিং-B মেশিন-I
2486,অরিজিনাল শেভিং মেশিন পেয়েছি। অনেক ধন্যবাদ।,2,শেভিং-B মেশিন-I
2487,এমন শেভিং মেশিন আগেও দেখেছি। তেমন পার্থক্য নেই।,1,শেভিং-B মেশিন-I
2488,"অনেকদিন খুঁজছিলাম, শেষে ভালো শেভিং মেশিন পেলাম।",2,শেভিং-B মেশিন-I
2489,অরিজিনাল শেভিং মেশিন পেয়েছি। অনেক ধন্যবাদ।,2,শেভিং-B মেশিন-I
2490,বেশ ভালোই ছিল শেভিং মেশিন টা। আবার নেব।,2,শেভিং-B মেশিন-I
2491,সেলার ভুল শেভিং মেশিন পাঠিয়েছেন। বিরক্ত হলাম।,0,শেভিং-B মেশিন-I
2492,এই প্রথম শেভিং মেশিন কিনলাম। দেখি কেমন কাজ করে।,1,শেভিং-B মেশিন-I
2493,শেভিং মেশিন খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,শেভিং-B মেশিন-I
2494,"শেভিং মেশিন দিয়েছে, তবে রিভিউ পরে দেব।",1,শেভিং-B মেশিন-I
2495,এমন শেভিং মেশিন আগেও দেখেছি। তেমন পার্থক্য নেই।,1,শেভিং-B মেশিন-I
2496,জেনুইন প্রোডাক্ট। শেভিং মেশিন দিয়ে অনেক সন্তুষ্ট।,2,শেভিং-B মেশিন-I
2497,"মাশাআল্লাহ, অনেক সুন্দর শেভিং মেশিন। ধন্যবাদ সেলারকে।",2,শেভিং-B মেশিন-I
2498,শেভিং মেশিন ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2,শেভিং-B মেশিন-I
2499,মেয়াদ আছে এবং প্যাকেজিং ভালো। শেভিং মেশিন রিকমেন্ড করব।,2,শেভিং-B মেশিন-I
2500,বেশ ভালোই ছিল শেভিং মেশিন টা। আবার নেব।,2,শেভিং-B মেশিন-I
2501,মেহেদী গুড়ো ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,মেহেদী-B গুড়ো-I
2502,মেহেদী গুড়ো এর গন্ধ ও মান দুটোই ভালো।,2,মেহেদী-B গুড়ো-I
2503,মেহেদী গুড়ো ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,মেহেদী-B গুড়ো-I
2504,মেহেদী গুড়ো খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,মেহেদী-B গুড়ো-I
2505,দ্রুত ডেলিভারি এবং মেহেদী গুড়ো একদম ভালো।,2,মেহেদী-B গুড়ো-I
2506,মেহেদী গুড়ো এর গন্ধ ও মান দুটোই ভালো।,2,মেহেদী-B গুড়ো-I
2507,মেহেদী গুড়ো টা খুব ভালো। আবার অর্ডার করব।,2,মেহেদী-B গুড়ো-I
2508,দ্রুত ডেলিভারি এবং মেহেদী গুড়ো একদম ভালো।,2,মেহেদী-B গুড়ো-I
2509,মেহেদী গুড়ো ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1,মেহেদী-B গুড়ো-I
2510,মেহেদী গুড়ো টা খুব ভালো। আবার অর্ডার করব।,2,মেহেদী-B গুড়ো-I
2511,সেলার ভুল মেহেদী গুড়ো পাঠিয়েছেন। বিরক্ত হলাম।,0,মেহেদী-B গুড়ো-I
2512,মেহেদী গুড়ো নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,মেহেদী-B গুড়ো-I
2513,আসল জিনিসের সাথে মেহেদী গুড়ো এর কিছুটা পার্থক্য আছে।,1,মেহেদী-B গুড়ো-I
2514,আলহামদুলিল্লাহ ভালো মেহেদী গুড়ো পেয়েছি।,2,মেহেদী-B গুড়ো-I
2515,মেহেদী গুড়ো এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1,মেহেদী-B গুড়ো-I
2516,এত কম কোয়ালিটির মেহেদী গুড়ো আশা করিনি। ফেরত দিতে চাই।,0,মেহেদী-B গুড়ো-I
2517,এমন মেহেদী গুড়ো আগেও দেখেছি। তেমন পার্থক্য নেই।,1,মেহেদী-B গুড়ো-I
2518,আলহামদুলিল্লাহ ভালো মেহেদী গুড়ো পেয়েছি।,2,মেহেদী-B গুড়ো-I
2519,মেহেদী গুড়ো এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1,মেহেদী-B গুড়ো-I
2520,অনেক ভালো প্রোডাক্ট। মেহেদী গুড়ো নিয়ে খুশি।,2,মেহেদী-B গুড়ো-I
2521,সঠিক পণ্য হাতে পেয়েছি। মেহেদী গুড়ো নিয়ে সন্তুষ্ট।,2,মেহেদী-B গুড়ো-I
2522,মেহেদী গুড়ো এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0,মেহেদী-B গুড়ো-I
2523,"মাশাআল্লাহ, অনেক সুন্দর মেহেদী গুড়ো। ধন্যবাদ সেলারকে।",2,মেহেদী-B গুড়ো-I
2524,মেহেদী গুড়ো টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,মেহেদী-B গুড়ো-I
2525,মেহেদী গুড়ো এর মেয়াদ প্রায় শেষ। নেওয়া উচিত হয়নি।,0,মেহেদী-B গুড়ো-I
2526,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। মেহেদী গুড়ো ভালো।,2,মেহেদী-B গুড়ো-I
2527,মেহেদী গুড়ো খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,মেহেদী-B গুড়ো-I
2528,দামের তুলনায় মেহেদী গুড়ো অনেক ভালো।,2,মেহেদী-B গুড়ো-I
2529,দাম বেশি কিন্তু মেহেদী গুড়ো এর মান খুবই কম।,0,মেহেদী-B গুড়ো-I
2530,মেহেদী গুড়ো ব্যবহারে ত্বকে ভালো পরিবর্তন এসেছে।,2,মেহেদী-B গুড়ো-I
2531,মেহেদী গুড়ো একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2,মেহেদী-B গুড়ো-I
2532,সেলার ভালো মানের মেহেদী গুড়ো দিয়েছেন। ধন্যবাদ।,2,মেহেদী-B গুড়ো-I
2533,দেখতে ঠিকঠাক মেহেদী গুড়ো। ব্যবহার করলে বোঝা যাবে।,1,মেহেদী-B গুড়ো-I
2534,"সেলারের সার্ভিস ভালো, মেহেদী গুড়ো টাও ভালো পেয়েছি।",2,মেহেদী-B গুড়ো-I
2535,মেহেদী গুড়ো টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,মেহেদী-B গুড়ো-I
2536,দেখতে ঠিকঠাক মেহেদী গুড়ো। ব্যবহার করলে বোঝা যাবে।,1,মেহেদী-B গুড়ো-I
2537,বাজারের চেয়ে কম দামে পেলাম মেহেদী গুড়ো। খুশি হলাম।,2,মেহেদী-B গুড়ো-I
2538,দামে সাশ্রয়ী এবং মানসম্পন্ন মেহেদী গুড়ো।,2,মেহেদী-B গুড়ো-I
2539,অনেক ভালো প্রোডাক্ট। মেহেদী গুড়ো নিয়ে খুশি।,2,মেহেদী-B গুড়ো-I
2540,অনেক ভালো মেহেদী গুড়ো। দামও কম পড়েছিল।,2,মেহেদী-B গুড়ো-I
2541,এত কম কোয়ালিটির মেহেদী গুড়ো আশা করিনি। ফেরত দিতে চাই।,0,মেহেদী-B গুড়ো-I
2542,সীল খোলা ছিল। মেহেদী গুড়ো ভালো মনে হয়নি।,0,মেহেদী-B গুড়ো-I
2543,"সেলারের সার্ভিস ভালো, মেহেদী গুড়ো টাও ভালো পেয়েছি।",2,মেহেদী-B গুড়ো-I
2544,"প্রথমবার কিনলাম মেহেদী গুড়ো, খুব উপকৃত হলাম।",2,মেহেদী-B গুড়ো-I
2545,মেহেদী গুড়ো ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1,মেহেদী-B গুড়ো-I
2546,"মেহেদী গুড়ো কিনলাম, ব্যবহার করলে বুঝব কেমন।",1,মেহেদী-B গুড়ো-I
2547,"অনেকদিন খুঁজছিলাম, শেষে ভালো মেহেদী গুড়ো পেলাম।",2,মেহেদী-B গুড়ো-I
2548,এত কম কোয়ালিটির মেহেদী গুড়ো আশা করিনি। ফেরত দিতে চাই।,0,মেহেদী-B গুড়ো-I
2549,মেহেদী গুড়ো এর রঙ একদম মিলছে না ছবির সাথে।,0,মেহেদী-B গুড়ো-I
2550,বেশ ভালোই ছিল মেহেদী গুড়ো টা। আবার নেব।,2,মেহেদী-B গুড়ো-I
2551,ছবিতে যেমন দেখিয়েছিল মেহেদী গুড়ো তেমন না।,0,মেহেদী-B গুড়ো-I
2552,বইটি পেয়েছি মানে মেহেদী গুড়ো পেয়েছি। বাকিটা পরে বলব।,1,মেহেদী-B গুড়ো-I
2553,অনেক ভালো মেহেদী গুড়ো। দামও কম পড়েছিল।,2,মেহেদী-B গুড়ো-I
2554,এত কম দামে এত ভালো মেহেদী গুড়ো পাওয়া যায় ভাবিনি।,2,মেহেদী-B গুড়ো-I
2555,ছবিতে যেমন দেখানো হয়েছিল মেহেদী গুড়ো ঠিক তেমনই।,2,মেহেদী-B গুড়ো-I
2556,"মেহেদী গুড়ো দিয়েছে, তবে রিভিউ পরে দেব।",1,মেহেদী-B গুড়ো-I
2557,মেহেদী গুড়ো নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,মেহেদী-B গুড়ো-I
2558,দামে সাশ্রয়ী এবং মানসম্পন্ন মেহেদী গুড়ো।,2,মেহেদী-B গুড়ো-I
2559,মেহেদী গুড়ো এর কোয়ালিটি অনেক কম ছিল। টাকা নষ্ট হলো।,0,মেহেদী-B গুড়ো-I
2560,এই প্রথম মেহেদী গুড়ো কিনলাম। দেখি কেমন কাজ করে।,1,মেহেদী-B গুড়ো-I
2561,দাম বেশি কিন্তু মেহেদী গুড়ো এর মান খুবই কম।,0,মেহেদী-B গুড়ো-I
2562,একটু সন্দেহ ছিল কিন্তু মেহেদী গুড়ো দেখে মন ভালো হয়ে গেল।,2,মেহেদী-B গুড়ো-I
2563,আসল জিনিসের সাথে মেহেদী গুড়ো এর কিছুটা পার্থক্য আছে।,1,মেহেদী-B গুড়ো-I
2564,সঠিক পণ্য হাতে পেয়েছি। মেহেদী গুড়ো নিয়ে সন্তুষ্ট।,2,মেহেদী-B গুড়ো-I
2565,মেহেদী গুড়ো পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,মেহেদী-B গুড়ো-I
2566,ছবিতে যেমন দেখানো হয়েছিল মেহেদী গুড়ো ঠিক তেমনই।,2,মেহেদী-B গুড়ো-I
2567,ছবিতে যেমন দেখানো হয়েছিল মেহেদী গুড়ো ঠিক তেমনই।,2,মেহেদী-B গুড়ো-I
2568,মেহেদী গুড়ো খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,মেহেদী-B গুড়ো-I
2569,মোটামুটি মানের মেহেদী গুড়ো। না ভালো না খারাপ।,1,মেহেদী-B গুড়ো-I
2570,"সেলারের সার্ভিস ভালো, মেহেদী গুড়ো টাও ভালো পেয়েছি।",2,মেহেদী-B গুড়ো-I
2571,দামের তুলনায় মেহেদী গুড়ো অনেক ভালো।,2,মেহেদী-B গুড়ো-I
2572,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। মেহেদী গুড়ো ভালো।,2,মেহেদী-B গুড়ো-I
2573,মেহেদী গুড়ো টা এক্সেলেন্ট। মানের সাথে দামের ব্যালেন্স আছে।,2,মেহেদী-B গুড়ো-I
2574,পণ্যের মান নিয়ে নিশ্চিত নই। মেহেদী গুড়ো নতুন কিনলাম।,1,মেহেদী-B গুড়ো-I
2575,সেলার সময়মতো মেহেদী গুড়ো পাঠিয়েছেন।,1,মেহেদী-B গুড়ো-I
2576,মেহেদী গুড়ো নিয়ে আমি অনেক খুশি। বারবার কিনব।,2,মেহেদী-B গুড়ো-I
2577,মেহেদী গুড়ো পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,মেহেদী-B গুড়ো-I
2578,পরিবারের সবাই মেহেদী গুড়ো টা পছন্দ করেছেন।,2,মেহেদী-B গুড়ো-I
2579,বাজারের চেয়ে কম দামে পেলাম মেহেদী গুড়ো। খুশি হলাম।,2,মেহেদী-B গুড়ো-I
2580,বেশ ভালোই ছিল মেহেদী গুড়ো টা। আবার নেব।,2,মেহেদী-B গুড়ো-I
2581,মেহেদী গুড়ো ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,মেহেদী-B গুড়ো-I
2582,মেহেদী গুড়ো ব্যবহার করে খুব ভালো ফলাফল পেলাম।,2,মেহেদী-B গুড়ো-I
2583,মেহেদী গুড়ো এর মান একদমই ভালো না। হতাশ হলাম।,0,মেহেদী-B গুড়ো-I
2584,মেহেদী গুড়ো পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,মেহেদী-B গুড়ো-I
2585,ছবিতে যেমন দেখানো হয়েছিল মেহেদী গুড়ো ঠিক তেমনই।,2,মেহেদী-B গুড়ো-I
2586,মানসম্পন্ন মেহেদী গুড়ো। ধন্যবাদ সেলারকে।,2,মেহেদী-B গুড়ো-I
2587,দেখতে ঠিকঠাক মেহেদী গুড়ো। ব্যবহার করলে বোঝা যাবে।,1,মেহেদী-B গুড়ো-I
2588,"অনেকদিন খুঁজছিলাম, শেষে ভালো মেহেদী গুড়ো পেলাম।",2,মেহেদী-B গুড়ো-I
2589,মেহেদী গুড়ো টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1,মেহেদী-B গুড়ো-I
2590,সঠিক পণ্য হাতে পেয়েছি। মেহেদী গুড়ো নিয়ে সন্তুষ্ট।,2,মেহেদী-B গুড়ো-I
2591,মেহেদী গুড়ো এর মান মোটামুটি। দামের সাথে মিলিয়ে দেখলে চলে।,1,মেহেদী-B গুড়ো-I
2592,পণ্যের মান নিয়ে নিশ্চিত নই। মেহেদী গুড়ো নতুন কিনলাম।,1,মেহেদী-B গুড়ো-I
2593,বেশ ভালোই ছিল মেহেদী গুড়ো টা। আবার নেব।,2,মেহেদী-B গুড়ো-I
2594,অনেক ভালো কাজ করছে মেহেদী গুড়ো। ধন্যবাদ।,2,মেহেদী-B গুড়ো-I
2595,মেহেদী গুড়ো টা আঠা আঠা ছিল। ব্যবহার করা গেল না।,0,মেহেদী-B গুড়ো-I
2596,মেহেদী গুড়ো নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,মেহেদী-B গুড়ো-I
2597,"অর্ডার করেছিলাম অন্য পণ্য, দিয়েছে মেহেদী গুড়ো এর বদলে অন্যটা।",0,মেহেদী-B গুড়ো-I
2598,পরিবারের সবাই মেহেদী গুড়ো টা পছন্দ করেছেন।,2,মেহেদী-B গুড়ো-I
2599,সঠিক পণ্য হাতে পেয়েছি। মেহেদী গুড়ো নিয়ে সন্তুষ্ট।,2,মেহেদী-B গুড়ো-I
2600,মেয়াদ আছে এবং প্যাকেজিং ভালো। মেহেদী গুড়ো রিকমেন্ড করব।,2,মেহেদী-B গুড়ো-I
2601,সীল খোলা ছিল। সেপটেক্স সাবান ভালো মনে হয়নি।,0,সেপটেক্স-B সাবান-I
2602,সেপটেক্স সাবান পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,সেপটেক্স-B সাবান-I
2603,মানসম্পন্ন সেপটেক্স সাবান। ধন্যবাদ সেলারকে।,2,সেপটেক্স-B সাবান-I
2604,সেপটেক্স সাবান ঠিকমতো পাঠানো হয়েছে। আর কিছু বলব না।,1,সেপটেক্স-B সাবান-I
2605,সেপটেক্স সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,সেপটেক্স-B সাবান-I
2606,দামের তুলনায় সেপটেক্স সাবান অনেক ভালো।,2,সেপটেক্স-B সাবান-I
2607,এক্সপায়ারি ডেট প্রায় শেষ সেপটেক্স সাবান এর। মেনে নেওয়া কঠিন।,0,সেপটেক্স-B সাবান-I
2608,আসল জিনিসের সাথে সেপটেক্স সাবান এর কিছুটা পার্থক্য আছে।,1,সেপটেক্স-B সাবান-I
2609,পণ্যটি যেমন দেখিয়েছিল তেমনই পেয়েছি। সেপটেক্স সাবান ভালো।,2,সেপটেক্স-B সাবান-I
2610,খুব একটা ভালো না আবার খারাপও না। সেপটেক্স সাবান মাঝারি মানের।,1,সেপটেক্স-B সাবান-I
2611,আলহামদুলিল্লাহ ভালো সেপটেক্স সাবান পেয়েছি।,2,সেপটেক্স-B সাবান-I
2612,সঠিক পণ্য হাতে পেয়েছি। সেপটেক্স সাবান নিয়ে সন্তুষ্ট।,2,সেপটেক্স-B সাবান-I
2613,সেপটেক্স সাবান পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,সেপটেক্স-B সাবান-I
2614,দামে সাশ্রয়ী এবং মানসম্পন্ন সেপটেক্স সাবান।,2,সেপটেক্স-B সাবান-I
2615,ছবিতে যেমন দেখিয়েছিল সেপটেক্স সাবান তেমন না।,0,সেপটেক্স-B সাবান-I
2616,"সেপটেক্স সাবান নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1,সেপটেক্স-B সাবান-I
2617,সেপটেক্স সাবান ব্যবহার করে কোনো উপকার পাইনি। হতাশ।,0,সেপটেক্স-B সাবান-I
2618,সেপটেক্স সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,সেপটেক্স-B সাবান-I
2619,আসল জিনিসের সাথে সেপটেক্স সাবান এর কিছুটা পার্থক্য আছে।,1,সেপটেক্স-B সাবান-I
2620,বাজারের চেয়ে কম দামে পেলাম সেপটেক্স সাবান। খুশি হলাম।,2,সেপটেক্স-B সাবান-I
2621,বইটি পেয়েছি মানে সেপটেক্স সাবান পেয়েছি। বাকিটা পরে বলব।,1,সেপটেক্স-B সাবান-I
2622,সেপটেক্স সাবান এর কোয়ালিটি অনেক ভালো। সন্তুষ্ট আমি।,2,সেপটেক্স-B সাবান-I
2623,"সেপটেক্স সাবান নিয়ে এখন কিছু বলা সম্ভব না, ব্যবহার করার পরে জানাব।",1,সেপটেক্স-B সাবান-I
2624,সেপটেক্স সাবান নিয়ে নতুন করে বলার কিছু নাই। অনেক ভালো।,2,সেপটেক্স-B সাবান-I
2625,মোটামুটি মানের সেপটেক্স সাবান। না ভালো না খারাপ।,1,সেপটেক্স-B সাবান-I
2626,আলহামদুলিল্লাহ ভালো সেপটেক্স সাবান পেয়েছি।,2,সেপটেক্স-B সাবান-I
2627,সেপটেক্স সাবান টা এক্সেলেন্ট। মানের সাথে দামের ব্যালেন্স আছে।,2,সেপটেক্স-B সাবান-I
2628,সেপটেক্স সাবান নিয়ে আমি অনেক খুশি। বারবার কিনব।,2,সেপটেক্স-B সাবান-I
2629,সেপটেক্স সাবান টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2,সেপটেক্স-B সাবান-I
2630,একটু সন্দেহ ছিল কিন্তু সেপটেক্স সাবান দেখে মন ভালো হয়ে গেল।,2,সেপটেক্স-B সাবান-I
2631,সেপটেক্স সাবান একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2,সেপটেক্স-B সাবান-I
2632,"সেপটেক্স সাবান কিনলাম, ব্যবহার করলে বুঝব কেমন।",1,সেপটেক্স-B সাবান-I
2633,সঠিক পণ্য হাতে পেয়েছি। সেপটেক্স সাবান নিয়ে সন্তুষ্ট।,2,সেপটেক্স-B সাবান-I
2634,সেপটেক্স সাবান খুব ভালো প্রোডাক্ট। রিকমেন্ড করছি।,2,সেপটেক্স-B সাবান-I
2635,সেপটেক্স সাবান টা অনেক ভালো ছিল। সবাই নিতে পারেন।,2,সেপটেক্স-B সাবান-I
2636,দাম বেশি কিন্তু সেপটেক্স সাবান এর মান খুবই কম।,0,সেপটেক্স-B সাবান-I
2637,সেপটেক্স সাবান এর প্যাকেজিং ভালো ছিল। পণ্যটা দেখতে হবে।,1,সেপটেক্স-B সাবান-I
2638,সেপটেক্স সাবান টা খুব ভালো। আবার অর্ডার করব।,2,সেপটেক্স-B সাবান-I
2639,"সেপটেক্স সাবান কিনলাম, ব্যবহার করলে বুঝব কেমন।",1,সেপটেক্স-B সাবান-I
2640,সেপটেক্স সাবান পেয়ে অনেক খুশি হলাম। বন্ধুদেরও বলব।,2,সেপটেক্স-B সাবান-I
2641,এত কম কোয়ালিটির সেপটেক্স সাবান আশা করিনি। ফেরত দিতে চাই।,0,সেপটেক্স-B সাবান-I
2642,সেপটেক্স সাবান এর গন্ধ ও মান দুটোই ভালো।,2,সেপটেক্স-B সাবান-I
2643,"সেপটেক্স সাবান হাতে পেয়েছি, প্যাকেজিং ঠিকঠাক।",1,সেপটেক্স-B সাবান-I
2644,অনেক ভালো কাজ করছে সেপটেক্স সাবান। ধন্যবাদ।,2,সেপটেক্স-B সাবান-I
2645,সেপটেক্স সাবান খুব কার্যকর। পরিবারের সবার কাজে আসছে।,2,সেপটেক্স-B সাবান-I
2646,অরিজিনাল সেপটেক্স সাবান পেয়েছি। অনেক ধন্যবাদ।,2,সেপটেক্স-B সাবান-I
2647,সেপটেক্স সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,সেপটেক্স-B সাবান-I
2648,সেপটেক্স সাবান দেওয়া হয়নি অথচ টাকা কেটে নিয়েছে।,0,সেপটেক্স-B সাবান-I
2649,সেলার ভুল সেপটেক্স সাবান পাঠিয়েছেন। বিরক্ত হলাম।,0,সেপটেক্স-B সাবান-I
2650,দেখতে ঠিকঠাক সেপটেক্স সাবান। ব্যবহার করলে বোঝা যাবে।,1,সেপটেক্স-B সাবান-I
2651,সেপটেক্স সাবান টা একদম ন্যাচারাল। ব্যবহারে ভালো ফল পেয়েছি।,2,সেপটেক্স-B সাবান-I
2652,পরিবারের সবাই সেপটেক্স সাবান টা পছন্দ করেছেন।,2,সেপটেক্স-B সাবান-I
2653,সেপটেক্স সাবান একদম অরিজিনাল। ধন্যবাদ দারাজকে।,2,সেপটেক্স-B সাবান-I
2654,আলহামদুলিল্লাহ ভালো সেপটেক্স সাবান পেয়েছি।,2,সেপটেক্স-B সাবান-I
2655,সঠিক পণ্য হাতে পেয়েছি। সেপটেক্স সাবান নিয়ে সন্তুষ্ট।,2,সেপটেক্স-B সাবান-I
2656,বেশ ভালোই ছিল সেপটেক্স সাবান টা। আবার নেব।,2,সেপটেক্স-B সাবান-I
2657,সেপটেক্স সাবান টা ঠিকঠাকই আছে। বিশেষ কিছু বলার নেই।,1,সেপটেক্স-B সাবান-I
2658,"অনেকদিন খুঁজছিলাম, শেষে ভালো সেপটেক্স সাবান পেলাম।",2,সেপটেক্স-B সাবান-I
2659,"মাশাআল্লাহ, অনেক সুন্দর সেপটেক্স সাবান। ধন্যবাদ সেলারকে।",2,সেপটেক্স-B সাবান-I
2660,এত কম কোয়ালিটির সেপটেক্স সাবান আশা করিনি। ফেরত দিতে চাই।,0,সেপটেক্স-B সাবান-I
2661,সেলার ভুল সেপটেক্স সাবান পাঠিয়েছেন। বিরক্ত হলাম।,0,সেপটেক্স-B সাবান-I
2662,সেপটেক্স সাবান টা অসাধারণ। ছবির সাথে পণ্যের মিল আছে।,2,সেপটেক্স-B সাবান-I
2663,সেলার ভালো মানের সেপটেক্স সাবান দিয়েছেন। ধন্যবাদ।,2,সেপটেক্স-B সাবান-I
2664,সেপটেক্স সাবান এর মান একদমই ভালো না। হতাশ হলাম।,0,সেপটেক্স-B সাবান-I
2665,সেপটেক্স সাবান ব্যবহার করে উপকার পেয়েছি। সবাই ব্যবহার করতে পারেন।,2,সেপটেক্স-B সাবান-I
2666,বাজারের চেয়ে কম দামে পেলাম সেপটেক্স সাবান। খুশি হলাম।,2,সেপটেক্স-B সাবান-I
2667,"সেলারের সার্ভিস ভালো, সেপটেক্স সাবান টাও ভালো পেয়েছি।",2,সেপটেক্স-B সাবান-I
2668,বইটি পেয়েছি মানে সেপটেক্স সাবান পেয়েছি। বাকিটা পরে বলব।,1,সেপটেক্স-B সাবান-I
2669,সেপটেক্স সাবান এর রঙ একদম মিলছে না ছবির সাথে।,0,সেপটেক্স-B সাবান-I
2670,ছবিতে যেমন দেখানো হয়েছিল সেপটেক্স সাবান ঠিক তেমনই।,2,সেপটেক্স-B সাবান-I
2671,"অনেকদিন খুঁজছিলাম, শেষে ভালো সেপটেক্স সাবান পেলাম।",2,সেপটেক্স-B সাবান-I
