id,review,sentiment,bio_tagged_review
2747,পরিবারের সবাই এই মেরিলের সাবান পছন্দ করে।,2,পরিবারের সবাই এই মেরিলের-B সাবান-I পছন্দ করে।
2748,মেরিলের সাবান খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,মেরিলের-B সাবান-I খুবই ভালো মানের। ব্যবহারেও খুব ভাল ফল পেয়েছি।
2749,দাম অনুযায়ী অনেক ভালো একটা মেরিলের সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা মেরিলের-B সাবান-I।
2750,"যাই হোক, মেরিলের সাবান কিছু সাধারণ পণ্য।",1,"যাই হোক, মেরিলের-B সাবান-I কিছু সাধারণ পণ্য।"
2751,খুব খুশি এই মেরিলের সাবান কিনতে পেরে।,2,খুব খুশি এই মেরিলের-B সাবান-I কিনতে পেরে।
2752,মেরিলের সাবান সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,মেরিলের-B সাবান-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2753,প্রোডাক্ট আশানুরূপ। মেরিলের সাবান নিয়ে সম্পূর্ণ সন্তুষ্ট।,2,প্রোডাক্ট আশানুরূপ। মেরিলের-B সাবান-I নিয়ে সম্পূর্ণ সন্তুষ্ট।
2754,"যাই হোক, মেরিলের সাবান কিছু সাধারণ পণ্য।",1,"যাই হোক, মেরিলের-B সাবান-I কিছু সাধারণ পণ্য।"
2755,বাজারের চেয়ে কম মূল্যে আসল মেরিলের সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে আসল মেরিলের-B সাবান-I পেয়েছি।
2756,মেরিলের সাবান অরিজিনাল এবং খাঁটি পণ্য।,2,মেরিলের-B সাবান-I অরিজিনাল এবং খাঁটি পণ্য।
2757,এত ভালো দামে এমন মেরিলের সাবান আর দেখিনি।,2,এত ভালো দামে এমন মেরিলের-B সাবান-I আর দেখিনি।
2758,মেরিলের সাবান এর প্যাকেট ছিঁড়া ছিল। খুবই হতাশাজনক।,0,মেরিলের-B সাবান-I এর প্যাকেট ছিঁড়া ছিল। খুবই হতাশাজনক।
2759,এটি সেরা মেরিলের সাবান যা আমি কখনো কিনেছি।,2,এটি সেরা মেরিলের-B সাবান-I যা আমি কখনো কিনেছি।
2760,পরিবারের সবাই এই মেরিলের সাবান পছন্দ করে।,2,পরিবারের সবাই এই মেরিলের-B সাবান-I পছন্দ করে।
2761,পরিবারের সবাই এই মেরিলের সাবান পছন্দ করে।,2,পরিবারের সবাই এই মেরিলের-B সাবান-I পছন্দ করে।
2762,ডেলিভারি দ্রুত এবং মেরিলের সাবান নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং মেরিলের-B সাবান-I নিখুঁত অবস্থায় পেয়েছি।
2763,অনেক ভালো মেরিলের সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেরিলের-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2764,বাজারের চেয়ে কম মূল্যে আসল মেরিলের সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে আসল মেরিলের-B সাবান-I পেয়েছি।
2765,মেরিলের সাবান ব্যবহার করলে বুঝতে পারবো আসলে কেমন।,1,মেরিলের-B সাবান-I ব্যবহার করলে বুঝতে পারবো আসলে কেমন।
2766,মেরিলের সাবান এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।,1,মেরিলের-B সাবান-I এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।
2767,মেরিলের সাবান এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।,1,মেরিলের-B সাবান-I এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।
2768,মেরিলের সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,মেরিলের-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2769,মেরিলের সাবান ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।,1,মেরিলের-B সাবান-I ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।
2770,মেরিলের সাবান এর সীল খোলা ছিল। এমনটা আশা ছিল না।,0,মেরিলের-B সাবান-I এর সীল খোলা ছিল। এমনটা আশা ছিল না।
2771,মেরিলের সাবান দীর্ঘদিন টিকে থাকে এবং কার্যকর।,2,মেরিলের-B সাবান-I দীর্ঘদিন টিকে থাকে এবং কার্যকর।
2772,নিয়মিত ব্যবহার করছি। মেরিলের সাবান সত্যিই দুর্দান্ত।,2,নিয়মিত ব্যবহার করছি। মেরিলের-B সাবান-I সত্যিই দুর্দান্ত।
2773,মেরিলের সাবান ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,মেরিলের-B সাবান-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2774,প্রোডাক্ট আশানুরূপ। মেরিলের সাবান নিয়ে সম্পূর্ণ সন্তুষ্ট।,2,প্রোডাক্ট আশানুরূপ। মেরিলের-B সাবান-I নিয়ে সম্পূর্ণ সন্তুষ্ট।
2775,ডেলিভারি দ্রুত এবং মেরিলের সাবান নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং মেরিলের-B সাবান-I নিখুঁত অবস্থায় পেয়েছি।
2776,এটি সেরা মেরিলের সাবান যা আমি কখনো কিনেছি।,2,এটি সেরা মেরিলের-B সাবান-I যা আমি কখনো কিনেছি।
2777,পরিবারের সবাই এই মেরিলের সাবান পছন্দ করে।,2,পরিবারের সবাই এই মেরিলের-B সাবান-I পছন্দ করে।
2778,মেরিলের সাবান এ কোন গুণমান নেই। শুধু নামেই।,0,মেরিলের-B সাবান-I এ কোন গুণমান নেই। শুধু নামেই।
2779,মেরিলের সাবান দীর্ঘদিন টিকে থাকে এবং কার্যকর।,2,মেরিলের-B সাবান-I দীর্ঘদিন টিকে থাকে এবং কার্যকর।
2780,মেরিলের সাবান সবার জন্য কিনার মতো নয়। নির্বাচিত মানুষের জন্য।,1,মেরিলের-B সাবান-I সবার জন্য কিনার মতো নয়। নির্বাচিত মানুষের জন্য।
2781,মেরিলের সাবান সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,মেরিলের-B সাবান-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2782,মানের কোন সমস্যা নেই। মেরিলের সাবান অসাধারণ।,2,মানের কোন সমস্যা নেই। মেরিলের-B সাবান-I অসাধারণ।
2783,মেরিলের সাবান এ মশা আর কীটপতঙ্গ ছিল।,0,মেরিলের-B সাবান-I এ মশা আর কীটপতঙ্গ ছিল।
2784,মেরিলের সাবান দীর্ঘদিন টিকে থাকে এবং কার্যকর।,2,মেরিলের-B সাবান-I দীর্ঘদিন টিকে থাকে এবং কার্যকর।
2785,অনেক ভালো মেরিলের সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেরিলের-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2786,অনেক ভালো মেরিলের সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেরিলের-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2787,মেরিলের সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,মেরিলের-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2788,মেরিলের সাবান এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।,1,মেরিলের-B সাবান-I এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।
2789,মেরিলের সাবান এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।,1,মেরিলের-B সাবান-I এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।
2790,মেরিলের সাবান দীর্ঘদিন টিকে থাকে এবং কার্যকর।,2,মেরিলের-B সাবান-I দীর্ঘদিন টিকে থাকে এবং কার্যকর।
2791,খুব খুশি এই মেরিলের সাবান কিনতে পেরে।,2,খুব খুশি এই মেরিলের-B সাবান-I কিনতে পেরে।
2792,মেরিলের সাবান র মেয়াদ একেবারে শেষ প্রান্তে ছিল।,0,মেরিলের-B সাবান-I র মেয়াদ একেবারে শেষ প্রান্তে ছিল।
2793,খুব খুশি এই মেরিলের সাবান কিনতে পেরে।,2,খুব খুশি এই মেরিলের-B সাবান-I কিনতে পেরে।
2794,মেরিলের সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,মেরিলের-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2795,মেরিলের সাবান আমার জন্য সম্পূর্ণ অনুপযুক্ত ছিল।,0,মেরিলের-B সাবান-I আমার জন্য সম্পূর্ণ অনুপযুক্ত ছিল।
2796,ডেলিভারি দ্রুত এবং মেরিলের সাবান নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং মেরিলের-B সাবান-I নিখুঁত অবস্থায় পেয়েছি।
2797,মেরিলের সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,মেরিলের-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2798,মেরিলের সাবান অরিজিনাল এবং খাঁটি পণ্য।,2,মেরিলের-B সাবান-I অরিজিনাল এবং খাঁটি পণ্য।
2799,মানের কোন সমস্যা নেই। মেরিলের সাবান অসাধারণ।,2,মানের কোন সমস্যা নেই। মেরিলের-B সাবান-I অসাধারণ।
2800,মেরিলের সাবান একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,মেরিলের-B সাবান-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2801,পেট্রোলিয়াম জেলি একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,পেট্রোলিয়াম-B জেলি-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2802,পেট্রোলিয়াম জেলি ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2803,পেট্রোলিয়াম জেলি এর প্যাকেট ছিঁড়া ছিল। খুবই হতাশাজনক।,0,পেট্রোলিয়াম-B জেলি-I এর প্যাকেট ছিঁড়া ছিল। খুবই হতাশাজনক।
2804,পরিবারের সবাই এই পেট্রোলিয়াম জেলি পছন্দ করে।,2,পরিবারের সবাই এই পেট্রোলিয়াম-B জেলি-I পছন্দ করে।
2805,এটি সেরা পেট্রোলিয়াম জেলি যা আমি কখনো কিনেছি।,2,এটি সেরা পেট্রোলিয়াম-B জেলি-I যা আমি কখনো কিনেছি।
2806,পেট্রোলিয়াম জেলি এর প্যাকেট ছিঁড়া ছিল। খুবই হতাশাজনক।,0,পেট্রোলিয়াম-B জেলি-I এর প্যাকেট ছিঁড়া ছিল। খুবই হতাশাজনক।
2807,পেট্রোলিয়াম জেলি র মান মাঝামাঝি ধরনের। না ভালো না খারাপ।,1,পেট্রোলিয়াম-B জেলি-I র মান মাঝামাঝি ধরনের। না ভালো না খারাপ।
2808,পেট্রোলিয়াম জেলি সবার জন্য কিনার মতো নয়। নির্বাচিত মানুষের জন্য।,1,পেট্রোলিয়াম-B জেলি-I সবার জন্য কিনার মতো নয়। নির্বাচিত মানুষের জন্য।
2809,"যাই হোক, পেট্রোলিয়াম জেলি কিছু সাধারণ পণ্য।",1,"যাই হোক, পেট্রোলিয়াম-B জেলি-I কিছু সাধারণ পণ্য।"
2810,প্রোডাক্ট আশানুরূপ। পেট্রোলিয়াম জেলি নিয়ে সম্পূর্ণ সন্তুষ্ট।,2,প্রোডাক্ট আশানুরূপ। পেট্রোলিয়াম-B জেলি-I নিয়ে সম্পূর্ণ সন্তুষ্ট।
2811,পেট্রোলিয়াম জেলি একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,পেট্রোলিয়াম-B জেলি-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2812,মানের কোন সমস্যা নেই। পেট্রোলিয়াম জেলি অসাধারণ।,2,মানের কোন সমস্যা নেই। পেট্রোলিয়াম-B জেলি-I অসাধারণ।
2813,পেট্রোলিয়াম জেলি অরিজিনাল এবং খাঁটি পণ্য।,2,পেট্রোলিয়াম-B জেলি-I অরিজিনাল এবং খাঁটি পণ্য।
2814,অনেক ভালো পেট্রোলিয়াম জেলি। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো পেট্রোলিয়াম-B জেলি-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2815,এটি সেরা পেট্রোলিয়াম জেলি যা আমি কখনো কিনেছি।,2,এটি সেরা পেট্রোলিয়াম-B জেলি-I যা আমি কখনো কিনেছি।
2816,দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম জেলি।,2,দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম-B জেলি-I।
2817,পেট্রোলিয়াম জেলি একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,পেট্রোলিয়াম-B জেলি-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2818,পেট্রোলিয়াম জেলি সব বয়সের মানুষের জন্য উপযুক্ত।,2,পেট্রোলিয়াম-B জেলি-I সব বয়সের মানুষের জন্য উপযুক্ত।
2819,পেট্রোলিয়াম জেলি আমার চর্মে এ্যালার্জি করেছে।,0,পেট্রোলিয়াম-B জেলি-I আমার চর্মে এ্যালার্জি করেছে।
2820,দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম জেলি।,2,দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম-B জেলি-I।
2821,পেট্রোলিয়াম জেলি প্রত্যাশা মতো আছে কিনা তা পরে জানতে পারবো।,1,পেট্রোলিয়াম-B জেলি-I প্রত্যাশা মতো আছে কিনা তা পরে জানতে পারবো।
2822,এটি সেরা পেট্রোলিয়াম জেলি যা আমি কখনো কিনেছি।,2,এটি সেরা পেট্রোলিয়াম-B জেলি-I যা আমি কখনো কিনেছি।
2823,পেট্রোলিয়াম জেলি দীর্ঘদিন টিকে থাকে এবং কার্যকর।,2,পেট্রোলিয়াম-B জেলি-I দীর্ঘদিন টিকে থাকে এবং কার্যকর।
2824,পেট্রোলিয়াম জেলি ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2825,পেট্রোলিয়াম জেলি দিতেই পারেনি। এটা গুরুতর সমস্যা।,0,পেট্রোলিয়াম-B জেলি-I দিতেই পারেনি। এটা গুরুতর সমস্যা।
2826,পেট্রোলিয়াম জেলি এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।,1,পেট্রোলিয়াম-B জেলি-I এ প্রথম বার কিনলাম। এখনো ব্যবহার করিনি।
2827,পরিবারের সবাই এই পেট্রোলিয়াম জেলি পছন্দ করে।,2,পরিবারের সবাই এই পেট্রোলিয়াম-B জেলি-I পছন্দ করে।
2828,পেট্রোলিয়াম জেলি এর এক্সপায়ারি ডেট খুবই কম ছিল।,0,পেট্রোলিয়াম-B জেলি-I এর এক্সপায়ারি ডেট খুবই কম ছিল।
2829,পেট্রোলিয়াম জেলি সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2830,নিয়মিত ব্যবহার করছি। পেট্রোলিয়াম জেলি সত্যিই দুর্দান্ত।,2,নিয়মিত ব্যবহার করছি। পেট্রোলিয়াম-B জেলি-I সত্যিই দুর্দান্ত।
2831,মানের কোন সমস্যা নেই। পেট্রোলিয়াম জেলি অসাধারণ।,2,মানের কোন সমস্যা নেই। পেট্রোলিয়াম-B জেলি-I অসাধারণ।
2832,পেট্রোলিয়াম জেলি আঠা আঠা এবং আশা মতো নয়।,0,পেট্রোলিয়াম-B জেলি-I আঠা আঠা এবং আশা মতো নয়।
2833,পেট্রোলিয়াম জেলি অরিজিনাল এবং খাঁটি পণ্য।,2,পেট্রোলিয়াম-B জেলি-I অরিজিনাল এবং খাঁটি পণ্য।
2834,পেট্রোলিয়াম জেলি দিতেই পারেনি। এটা গুরুতর সমস্যা।,0,পেট্রোলিয়াম-B জেলি-I দিতেই পারেনি। এটা গুরুতর সমস্যা।
2835,পেট্রোলিয়াম জেলি ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।,1,পেট্রোলিয়াম-B জেলি-I ব্যবহার শুরু করেছি। ফলাফল অপেক্ষা করছি।
2836,পরিবারের সবাই এই পেট্রোলিয়াম জেলি পছন্দ করে।,2,পরিবারের সবাই এই পেট্রোলিয়াম-B জেলি-I পছন্দ করে।
2837,পেট্রোলিয়াম জেলি ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2838,পরিবারের সবাই এই পেট্রোলিয়াম জেলি পছন্দ করে।,2,পরিবারের সবাই এই পেট্রোলিয়াম-B জেলি-I পছন্দ করে।
2839,পরিবারের সবাই এই পেট্রোলিয়াম জেলি পছন্দ করে।,2,পরিবারের সবাই এই পেট্রোলিয়াম-B জেলি-I পছন্দ করে।
2840,পেট্রোলিয়াম জেলি ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2841,মানের কোন সমস্যা নেই। পেট্রোলিয়াম জেলি অসাধারণ।,2,মানের কোন সমস্যা নেই। পেট্রোলিয়াম-B জেলি-I অসাধারণ।
2842,এটি সেরা পেট্রোলিয়াম জেলি যা আমি কখনো কিনেছি।,2,এটি সেরা পেট্রোলিয়াম-B জেলি-I যা আমি কখনো কিনেছি।
2843,বাজারের চেয়ে কম মূল্যে আসল পেট্রোলিয়াম জেলি পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে আসল পেট্রোলিয়াম-B জেলি-I পেয়েছি।
2844,মানের কোন সমস্যা নেই। পেট্রোলিয়াম জেলি অসাধারণ।,2,মানের কোন সমস্যা নেই। পেট্রোলিয়াম-B জেলি-I অসাধারণ।
2845,এত ভালো দামে এমন পেট্রোলিয়াম জেলি আর দেখিনি।,2,এত ভালো দামে এমন পেট্রোলিয়াম-B জেলি-I আর দেখিনি।
2846,খুব খুশি এই পেট্রোলিয়াম জেলি কিনতে পেরে।,2,খুব খুশি এই পেট্রোলিয়াম-B জেলি-I কিনতে পেরে।
2847,পেট্রোলিয়াম জেলি সব বয়সের মানুষের জন্য উপযুক্ত।,2,পেট্রোলিয়াম-B জেলি-I সব বয়সের মানুষের জন্য উপযুক্ত।
2848,পেট্রোলিয়াম জেলি এর সীল খোলা ছিল। এমনটা আশা ছিল না।,0,পেট্রোলিয়াম-B জেলি-I এর সীল খোলা ছিল। এমনটা আশা ছিল না।
2849,পেট্রোলিয়াম জেলি এর এক্সপায়ারি ডেট খুবই কম ছিল।,0,পেট্রোলিয়াম-B জেলি-I এর এক্সপায়ারি ডেট খুবই কম ছিল।
2850,পেট্রোলিয়াম জেলি সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2851,"যাই হোক, পেট্রোলিয়াম জেলি কিছু সাধারণ পণ্য।",1,"যাই হোক, পেট্রোলিয়াম-B জেলি-I কিছু সাধারণ পণ্য।"
2852,পরিবারের সবাই এই পেট্রোলিয়াম জেলি পছন্দ করে।,2,পরিবারের সবাই এই পেট্রোলিয়াম-B জেলি-I পছন্দ করে।
2853,পেট্রোলিয়াম জেলি এ কোন গুণমান নেই। শুধু নামেই।,0,পেট্রোলিয়াম-B জেলি-I এ কোন গুণমান নেই। শুধু নামেই।
2854,পেট্রোলিয়াম জেলি একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,পেট্রোলিয়াম-B জেলি-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2855,এত ভালো দামে এমন পেট্রোলিয়াম জেলি আর দেখিনি।,2,এত ভালো দামে এমন পেট্রোলিয়াম-B জেলি-I আর দেখিনি।
2856,খুব খুশি এই পেট্রোলিয়াম জেলি কিনতে পেরে।,2,খুব খুশি এই পেট্রোলিয়াম-B জেলি-I কিনতে পেরে।
2857,বাজারের চেয়ে কম মূল্যে আসল পেট্রোলিয়াম জেলি পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে আসল পেট্রোলিয়াম-B জেলি-I পেয়েছি।
2858,পেট্রোলিয়াম জেলি এ কোন গুণমান নেই। শুধু নামেই।,0,পেট্রোলিয়াম-B জেলি-I এ কোন গুণমান নেই। শুধু নামেই।
2859,পেট্রোলিয়াম জেলি ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2860,পেট্রোলিয়াম জেলি সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।,2,পেট্রোলিয়াম-B জেলি-I সঠিক পণ্যটি হাতে পেয়েছি। একদম সন্তোষজনক।
2861,মানের কোন সমস্যা নেই। পেট্রোলিয়াম জেলি অসাধারণ।,2,মানের কোন সমস্যা নেই। পেট্রোলিয়াম-B জেলি-I অসাধারণ।
2862,ডেলিভারি দ্রুত এবং পেট্রোলিয়াম জেলি নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং পেট্রোলিয়াম-B জেলি-I নিখুঁত অবস্থায় পেয়েছি।
2863,পেট্রোলিয়াম জেলি একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,পেট্রোলিয়াম-B জেলি-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2864,ডেলিভারি দ্রুত এবং পেট্রোলিয়াম জেলি নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং পেট্রোলিয়াম-B জেলি-I নিখুঁত অবস্থায় পেয়েছি।
2865,পেট্রোলিয়াম জেলি খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।
2866,পেট্রোলিয়াম জেলি ভুল পণ্য পাঠিয়েছেন।,0,পেট্রোলিয়াম-B জেলি-I ভুল পণ্য পাঠিয়েছেন।
2867,মানের কোন সমস্যা নেই। পেট্রোলিয়াম জেলি অসাধারণ।,2,মানের কোন সমস্যা নেই। পেট্রোলিয়াম-B জেলি-I অসাধারণ।
2868,পেট্রোলিয়াম জেলি খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I খুব ভালো প্রোডাক্ট। যে কেউ কিনতে পারেন।
2869,পেট্রোলিয়াম জেলি সব বয়সের মানুষের জন্য উপযুক্ত।,2,পেট্রোলিয়াম-B জেলি-I সব বয়সের মানুষের জন্য উপযুক্ত।
2870,পেট্রোলিয়াম জেলি সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2871,পেট্রোলিয়াম জেলি একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।,2,পেট্রোলিয়াম-B জেলি-I একটি চমৎকার পণ্য। উপকার পেলে আবার নেব।
2872,পেট্রোলিয়াম জেলি এ মশা আর কীটপতঙ্গ ছিল।,0,পেট্রোলিয়াম-B জেলি-I এ মশা আর কীটপতঙ্গ ছিল।
2873,অনেক ভালো পেট্রোলিয়াম জেলি। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো পেট্রোলিয়াম-B জেলি-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2874,প্রোডাক্ট আশানুরূপ। পেট্রোলিয়াম জেলি নিয়ে সম্পূর্ণ সন্তুষ্ট।,2,প্রোডাক্ট আশানুরূপ। পেট্রোলিয়াম-B জেলি-I নিয়ে সম্পূর্ণ সন্তুষ্ট।
2875,পেট্রোলিয়াম জেলি ব্যবহার করলে বুঝতে পারবো আসলে কেমন।,1,পেট্রোলিয়াম-B জেলি-I ব্যবহার করলে বুঝতে পারবো আসলে কেমন।
2876,অনেক ভালো পেট্রোলিয়াম জেলি। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো পেট্রোলিয়াম-B জেলি-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2877,অনেক ভালো পেট্রোলিয়াম জেলি। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো পেট্রোলিয়াম-B জেলি-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2878,পেট্রোলিয়াম জেলি অরিজিনাল এবং খাঁটি পণ্য।,2,পেট্রোলিয়াম-B জেলি-I অরিজিনাল এবং খাঁটি পণ্য।
2879,পেট্রোলিয়াম জেলি সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2880,পেট্রোলিয়াম জেলি প্যাকেজিং অনুযায়ী নয়। সম্পূর্ণ ভিন্ন পণ্য।,0,পেট্রোলিয়াম-B জেলি-I প্যাকেজিং অনুযায়ী নয়। সম্পূর্ণ ভিন্ন পণ্য।
2881,পেট্রোলিয়াম জেলি সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I সবসময়ই আমার প্রত্যাশা পূরণ করে। ধন্যবাদ সেলারকে।
2882,পেট্রোলিয়াম জেলি নিয়ে বেশি কিছু বলার নেই। সাধারণ পণ্য।,1,পেট্রোলিয়াম-B জেলি-I নিয়ে বেশি কিছু বলার নেই। সাধারণ পণ্য।
2883,পেট্রোলিয়াম জেলি অরিজিনাল এবং খাঁটি পণ্য।,2,পেট্রোলিয়াম-B জেলি-I অরিজিনাল এবং খাঁটি পণ্য।
2884,পেট্রোলিয়াম জেলি ব্যবহার করলে বুঝতে পারবো আসলে কেমন।,1,পেট্রোলিয়াম-B জেলি-I ব্যবহার করলে বুঝতে পারবো আসলে কেমন।
2885,পেট্রোলিয়াম জেলি এ কোন গুণমান নেই। শুধু নামেই।,0,পেট্রোলিয়াম-B জেলি-I এ কোন গুণমান নেই। শুধু নামেই।
2886,পেট্রোলিয়াম জেলি অরিজিনাল এবং খাঁটি পণ্য।,2,পেট্রোলিয়াম-B জেলি-I অরিজিনাল এবং খাঁটি পণ্য।
2887,পেট্রোলিয়াম জেলি দীর্ঘদিন টিকে থাকে এবং কার্যকর।,2,পেট্রোলিয়াম-B জেলি-I দীর্ঘদিন টিকে থাকে এবং কার্যকর।
2888,পেট্রোলিয়াম জেলি ব্যবহার করে আমি খুবই সন্তুষ্ট।,2,পেট্রোলিয়াম-B জেলি-I ব্যবহার করে আমি খুবই সন্তুষ্ট।
2889,ডেলিভারি দ্রুত এবং পেট্রোলিয়াম জেলি নিখুঁত অবস্থায় পেয়েছি।,2,ডেলিভারি দ্রুত এবং পেট্রোলিয়াম-B জেলি-I নিখুঁত অবস্থায় পেয়েছি।
