id,review,sentiment,bio_tagged_review
2555,"মেহেদী গুড়ো নিয়ে নতুন কি আর বলব, দারুন!",2,"মেহেদী-B গুড়ো-I নিয়ে নতুন কি আর বলব, দারুন!"
2556,খুবই ভালো মানের মেহেদী গুড়ো। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের মেহেদী-B গুড়ো-I। একদম ন্যাচারাল মনে হয়।
2557,"ফালতু মেহেদী গুড়ো, কেউ টাকা নষ্ট করে কিনবেন না।",0,"ফালতু মেহেদী-B গুড়ো-I, কেউ টাকা নষ্ট করে কিনবেন না।"
2558,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী গুড়ো দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী-B গুড়ো-I দ্রুত হাতে পেয়েছি।
2559,ধন্যবাদ দারাজ কে। সঠিক মেহেদী গুড়ো হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক মেহেদী-B গুড়ো-I হাতে পেয়েছি।
2560,বাজারের চেয়ে কম মূল্যে অরিজিনাল মেহেদী গুড়ো পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল মেহেদী-B গুড়ো-I পেয়েছি।
2561,"আমি দুইবার নিয়েছি, ভালো মেহেদী গুড়ো সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো মেহেদী-B গুড়ো-I সবাই পছন্দ করে নিতে পারেন।"
2562,মোটামুটি মানের মেহেদী গুড়ো। দাম অনুযায়ী ঠিক আছে।,1,মোটামুটি মানের মেহেদী-B গুড়ো-I। দাম অনুযায়ী ঠিক আছে।
2563,অনেক ভালো মেহেদী গুড়ো। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেহেদী-B গুড়ো-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2564,অনেক ভালো একটি মেহেদী গুড়ো। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি মেহেদী-B গুড়ো-I। ধন্যবাদ সেলারকে।
2565,দাম অনুযায়ী অনেক ভালো একটা মেহেদী গুড়ো।,2,দাম অনুযায়ী অনেক ভালো একটা মেহেদী-B গুড়ো-I।
2566,"মেহেদী গুড়ো নিয়ে নতুন কি আর বলব, দারুন!",2,"মেহেদী-B গুড়ো-I নিয়ে নতুন কি আর বলব, দারুন!"
2567,"ডেলিভারি দ্রুত পেয়েছি, তবে মেহেদী গুড়ো এর প্যাকেজিং আরো ভালো হতে পারতো।",1,"ডেলিভারি দ্রুত পেয়েছি, তবে মেহেদী-B গুড়ো-I এর প্যাকেজিং আরো ভালো হতে পারতো।"
2568,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী গুড়ো দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী-B গুড়ো-I দ্রুত হাতে পেয়েছি।
2569,মেহেদী গুড়ো এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1,মেহেদী-B গুড়ো-I এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।
2570,অনেক ভালো মেহেদী গুড়ো। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেহেদী-B গুড়ো-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2571,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী গুড়ো দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী-B গুড়ো-I দ্রুত হাতে পেয়েছি।
2572,ধন্যবাদ দারাজ কে। সঠিক মেহেদী গুড়ো হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক মেহেদী-B গুড়ো-I হাতে পেয়েছি।
2573,অর্ডারের সাথে মেহেদী গুড়ো টা দেয়া হয়নি প্যাকেটে।,0,অর্ডারের সাথে মেহেদী-B গুড়ো-I টা দেয়া হয়নি প্যাকেটে।
2574,জাস্ট অসাধরন মেহেদী গুড়ো। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন মেহেদী-B গুড়ো-I। আমার খুবই পছন্দ হয়েছে।
2575,"অসাধারণ! মিনি মেহেদী গুড়ো, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি মেহেদী-B গুড়ো-I, খুব ভালো প্রোডাক্ট।"
2576,মোটামুটি মানের মেহেদী গুড়ো। দাম অনুযায়ী ঠিক আছে।,1,মোটামুটি মানের মেহেদী-B গুড়ো-I। দাম অনুযায়ী ঠিক আছে।
2577,১০০% অথেন্টিক মেহেদী গুড়ো। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক মেহেদী-B গুড়ো-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2578,"সেলার প্রতারক, নকল মেহেদী গুড়ো দিয়েছে।",0,"সেলার প্রতারক, নকল মেহেদী-B গুড়ো-I দিয়েছে।"
2579,অনেক ভালো একটি মেহেদী গুড়ো। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি মেহেদী-B গুড়ো-I। ধন্যবাদ সেলারকে।
2580,অসাধারণ মেহেদী গুড়ো। সবার ব্যবহার করা উচিত।,2,অসাধারণ মেহেদী-B গুড়ো-I। সবার ব্যবহার করা উচিত।
2581,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল মেহেদী গুড়ো পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল মেহেদী-B গুড়ো-I পেয়েছি।
2582,"মেহেদী গুড়ো নিয়ে নতুন কি আর বলব, দারুন!",2,"মেহেদী-B গুড়ো-I নিয়ে নতুন কি আর বলব, দারুন!"
2583,প্রডাক্ট আশানুরূপ সাথে একটা মেহেদী গুড়ো ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা মেহেদী-B গুড়ো-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
2584,অনেক ভালো একটি মেহেদী গুড়ো। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি মেহেদী-B গুড়ো-I। ধন্যবাদ সেলারকে।
2585,"মেহেদী গুড়ো এর অবস্থা খুবই খারাপ, রিটার্ন করবো।",0,"মেহেদী-B গুড়ো-I এর অবস্থা খুবই খারাপ, রিটার্ন করবো।"
2586,এত কম দামে মেহেদী গুড়ো। খুব খুশি কিনতে পেরে।,2,এত কম দামে মেহেদী-B গুড়ো-I। খুব খুশি কিনতে পেরে।
2587,অনেক ভালো মেহেদী গুড়ো। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো মেহেদী-B গুড়ো-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2588,বাজারের চেয়ে কম মূল্যে অরিজিনাল মেহেদী গুড়ো পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল মেহেদী-B গুড়ো-I পেয়েছি।
2589,এত কম দামে মেহেদী গুড়ো। খুব খুশি কিনতে পেরে।,2,এত কম দামে মেহেদী-B গুড়ো-I। খুব খুশি কিনতে পেরে।
2590,ধন্যবাদ দারাজ কে। সঠিক মেহেদী গুড়ো হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক মেহেদী-B গুড়ো-I হাতে পেয়েছি।
2591,খুবই ভালো মানের মেহেদী গুড়ো। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের মেহেদী-B গুড়ো-I। একদম ন্যাচারাল মনে হয়।
2592,অসাধারণ মেহেদী গুড়ো। সবার ব্যবহার করা উচিত।,2,অসাধারণ মেহেদী-B গুড়ো-I। সবার ব্যবহার করা উচিত।
2593,বাজারের চেয়ে কম মূল্যে অরিজিনাল মেহেদী গুড়ো পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল মেহেদী-B গুড়ো-I পেয়েছি।
2594,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। মেহেদী গুড়ো টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। মেহেদী-B গুড়ো-I টা অনেক সুন্দর।
2595,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। মেহেদী গুড়ো টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। মেহেদী-B গুড়ো-I টা অনেক সুন্দর।
2596,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী গুড়ো দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। মেহেদী-B গুড়ো-I দ্রুত হাতে পেয়েছি।
2597,১০০% অথেন্টিক মেহেদী গুড়ো। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক মেহেদী-B গুড়ো-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2598,"ফালতু মেহেদী গুড়ো, কেউ টাকা নষ্ট করে কিনবেন না।",0,"ফালতু মেহেদী-B গুড়ো-I, কেউ টাকা নষ্ট করে কিনবেন না।"
2599,এত কম দামে মেহেদী গুড়ো। খুব খুশি কিনতে পেরে।,2,এত কম দামে মেহেদী-B গুড়ো-I। খুব খুশি কিনতে পেরে।
2600,জাস্ট অসাধরন মেহেদী গুড়ো। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন মেহেদী-B গুড়ো-I। আমার খুবই পছন্দ হয়েছে।
2601,সেলার ভাই এর ব্যবহার খুব ভালো। সেপটেক্স সাবান দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। সেপটেক্স-B সাবান-I দ্রুত হাতে পেয়েছি।
2602,জাস্ট অসাধরন সেপটেক্স সাবান। আমার খুবই পছন্দ হয়েছে।,2,জাস্ট অসাধরন সেপটেক্স-B সাবান-I। আমার খুবই পছন্দ হয়েছে।
2603,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2604,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2605,অনেক ভালো ছিল সেপটেক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2,অনেক ভালো ছিল সেপটেক্স-B সাবান-I কমে দামে। আপনারা চাইলে নিতে পারেন।
2606,সেপটেক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,সেপটেক্স-B সাবান-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
2607,"সেপটেক্স সাবান এর অবস্থা খুবই খারাপ, রিটার্ন করবো।",0,"সেপটেক্স-B সাবান-I এর অবস্থা খুবই খারাপ, রিটার্ন করবো।"
2608,"সেপটেক্স সাবান ঠিকঠাকই আছে, তবে খুব একটা এক্সট্রা অর্ডিনারি কিছু না।",1,"সেপটেক্স-B সাবান-I ঠিকঠাকই আছে, তবে খুব একটা এক্সট্রা অর্ডিনারি কিছু না।"
2609,ছবির সাথে সেপটেক্স সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2,ছবির সাথে সেপটেক্স-B সাবান-I এর হুবহু মিল আছে। খুব সুন্দর।
2610,প্রডাক্ট আশানুরূপ সাথে একটা সেপটেক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা সেপটেক্স-B সাবান-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
2611,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2612,এত কম দামে সেপটেক্স সাবান। খুব খুশি কিনতে পেরে।,2,এত কম দামে সেপটেক্স-B সাবান-I। খুব খুশি কিনতে পেরে।
2613,ধন্যবাদ দারাজ কে। সঠিক সেপটেক্স সাবান হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক সেপটেক্স-B সাবান-I হাতে পেয়েছি।
2614,১০০% অথেন্টিক সেপটেক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক সেপটেক্স-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2615,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপটেক্স সাবান।",0,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপটেক্স-B সাবান-I।"
2616,"অসাধারণ! মিনি সেপটেক্স সাবান, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি সেপটেক্স-B সাবান-I, খুব ভালো প্রোডাক্ট।"
2617,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপটেক্স সাবান টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপটেক্স-B সাবান-I টা অনেক সুন্দর।
2618,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স-B সাবান-I।
2619,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স-B সাবান-I।
2620,অসাধারণ সেপটেক্স সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ সেপটেক্স-B সাবান-I। সবার ব্যবহার করা উচিত।
2621,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
2622,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
2623,অনেক ভালো ছিল সেপটেক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2,অনেক ভালো ছিল সেপটেক্স-B সাবান-I কমে দামে। আপনারা চাইলে নিতে পারেন।
2624,অসাধারণ সেপটেক্স সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ সেপটেক্স-B সাবান-I। সবার ব্যবহার করা উচিত।
2625,সেপটেক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,সেপটেক্স-B সাবান-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
2626,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স-B সাবান-I।
2627,১০০% অথেন্টিক সেপটেক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক সেপটেক্স-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2628,ছবির সাথে সেপটেক্স সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2,ছবির সাথে সেপটেক্স-B সাবান-I এর হুবহু মিল আছে। খুব সুন্দর।
2629,অনেক ভালো ছিল সেপটেক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2,অনেক ভালো ছিল সেপটেক্স-B সাবান-I কমে দামে। আপনারা চাইলে নিতে পারেন।
2630,খুবই ভালো মানের সেপটেক্স সাবান। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের সেপটেক্স-B সাবান-I। একদম ন্যাচারাল মনে হয়।
2631,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2632,ভালোই মনে হচ্ছে সেপটেক্স সাবান টা। উপকার পেলে আবার নেব।,1,ভালোই মনে হচ্ছে সেপটেক্স-B সাবান-I টা। উপকার পেলে আবার নেব।
2633,অনেক ভালো একটি সেপটেক্স সাবান। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি সেপটেক্স-B সাবান-I। ধন্যবাদ সেলারকে।
2634,অনেক ভালো একটি সেপটেক্স সাবান। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি সেপটেক্স-B সাবান-I। ধন্যবাদ সেলারকে।
2635,"অসাধারণ! মিনি সেপটেক্স সাবান, খুব ভালো প্রোডাক্ট।",2,"অসাধারণ! মিনি সেপটেক্স-B সাবান-I, খুব ভালো প্রোডাক্ট।"
2636,দাম অনুযায়ী সেপটেক্স সাবান একদম ভালো না। কোয়ালিটি আরো ভালো হওয়া উচিত ছিল।,0,দাম অনুযায়ী সেপটেক্স-B সাবান-I একদম ভালো না। কোয়ালিটি আরো ভালো হওয়া উচিত ছিল।
2637,সেপটেক্স সাবান পেলাম আজকে। সব মিলিয়ে এভারেজ প্রোডাক্ট।,1,সেপটেক্স-B সাবান-I পেলাম আজকে। সব মিলিয়ে এভারেজ প্রোডাক্ট।
2638,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স-B সাবান-I।
2639,ছবির সাথে সেপটেক্স সাবান এর হুবহু মিল আছে। খুব সুন্দর।,2,ছবির সাথে সেপটেক্স-B সাবান-I এর হুবহু মিল আছে। খুব সুন্দর।
2640,অনেক ভালো ছিল সেপটেক্স সাবান কমে দামে। আপনারা চাইলে নিতে পারেন।,2,অনেক ভালো ছিল সেপটেক্স-B সাবান-I কমে দামে। আপনারা চাইলে নিতে পারেন।
2641,অসাধারণ সেপটেক্স সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ সেপটেক্স-B সাবান-I। সবার ব্যবহার করা উচিত।
2642,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপটেক্স সাবান টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপটেক্স-B সাবান-I টা অনেক সুন্দর।
2643,সেপটেক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,সেপটেক্স-B সাবান-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
2644,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2645,অনেক ভালো সেপটেক্স সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো সেপটেক্স-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2646,অসাধারণ সেপটেক্স সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ সেপটেক্স-B সাবান-I। সবার ব্যবহার করা উচিত।
2647,ধন্যবাদ দারাজ কে। সঠিক সেপটেক্স সাবান হাতে পেয়েছি।,2,ধন্যবাদ দারাজ কে। সঠিক সেপটেক্স-B সাবান-I হাতে পেয়েছি।
2648,অনেক ভালো একটি সেপটেক্স সাবান। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি সেপটেক্স-B সাবান-I। ধন্যবাদ সেলারকে।
2649,ভালোই মনে হচ্ছে সেপটেক্স সাবান টা। উপকার পেলে আবার নেব।,1,ভালোই মনে হচ্ছে সেপটেক্স-B সাবান-I টা। উপকার পেলে আবার নেব।
2650,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপটেক্স সাবান।",0,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপটেক্স-B সাবান-I।"
2651,"সেপটেক্স সাবান নিয়ে নতুন কি আর বলব, দারুন!",2,"সেপটেক্স-B সাবান-I নিয়ে নতুন কি আর বলব, দারুন!"
2652,"ডেলিভারি দ্রুত পেয়েছি, তবে সেপটেক্স সাবান এর প্যাকেজিং আরো ভালো হতে পারতো।",1,"ডেলিভারি দ্রুত পেয়েছি, তবে সেপটেক্স-B সাবান-I এর প্যাকেজিং আরো ভালো হতে পারতো।"
2653,অনেক ভালো একটি সেপটেক্স সাবান। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি সেপটেক্স-B সাবান-I। ধন্যবাদ সেলারকে।
2654,১০০% অথেন্টিক সেপটেক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক সেপটেক্স-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2655,মোটামুটি মানের সেপটেক্স সাবান। দাম অনুযায়ী ঠিক আছে।,1,মোটামুটি মানের সেপটেক্স-B সাবান-I। দাম অনুযায়ী ঠিক আছে।
2656,সেলার ভাই এর ব্যবহার খুব ভালো। সেপটেক্স সাবান দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। সেপটেক্স-B সাবান-I দ্রুত হাতে পেয়েছি।
2657,অনেক ভালো সেপটেক্স সাবান। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।,2,অনেক ভালো সেপটেক্স-B সাবান-I। দামও কম পড়েছিলো। সন্তুষ্ট ব্যবহার করে।
2658,অর্ডারের সাথে সেপটেক্স সাবান টা দেয়া হয়নি প্যাকেটে।,0,অর্ডারের সাথে সেপটেক্স-B সাবান-I টা দেয়া হয়নি প্যাকেটে।
2659,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
2660,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
2661,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স-B সাবান-I।
2662,"সেপটেক্স সাবান হাতে পেয়েছি, মেয়াদও আছে দেখলাম।",1,"সেপটেক্স-B সাবান-I হাতে পেয়েছি, মেয়াদও আছে দেখলাম।"
2663,অসাধারণ সেপটেক্স সাবান। সবার ব্যবহার করা উচিত।,2,অসাধারণ সেপটেক্স-B সাবান-I। সবার ব্যবহার করা উচিত।
2664,"একদমই ভালো না, এর থেকে বাজারের লোকাল সেপটেক্স সাবান ভালো।",0,"একদমই ভালো না, এর থেকে বাজারের লোকাল সেপটেক্স-B সাবান-I ভালো।"
2665,সব গুলোই ভালো ছিলো। শুধু সেপটেক্স সাবান এর প্যাকেট এক জায়গায় ভাঙ্গা ছিল।,0,সব গুলোই ভালো ছিলো। শুধু সেপটেক্স-B সাবান-I এর প্যাকেট এক জায়গায় ভাঙ্গা ছিল।
2666,সেলার ভাই এর ব্যবহার খুব ভালো। সেপটেক্স সাবান দ্রুত হাতে পেয়েছি।,2,সেলার ভাই এর ব্যবহার খুব ভালো। সেপটেক্স-B সাবান-I দ্রুত হাতে পেয়েছি।
2667,অর্ডারের সাথে সেপটেক্স সাবান টা দেয়া হয়নি প্যাকেটে।,0,অর্ডারের সাথে সেপটেক্স-B সাবান-I টা দেয়া হয়নি প্যাকেটে।
2668,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,প্যাকেজিং খুব ভালো ছিল। অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
2669,"সব পন্য গুলো ভাল, কিন্তু সেপটেক্স সাবান টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু সেপটেক্স-B সাবান-I টার ডেট একেবারে শেষ প্রান্তে।"
2670,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
2671,"সেপটেক্স সাবান নিয়ে নতুন কি আর বলব, দারুন!",2,"সেপটেক্স-B সাবান-I নিয়ে নতুন কি আর বলব, দারুন!"
2672,সেলার রেসপন্স ভালো। সেপটেক্স সাবান ব্যবহার করে রিভিউ দিবো।,1,সেলার রেসপন্স ভালো। সেপটেক্স-B সাবান-I ব্যবহার করে রিভিউ দিবো।
2673,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপটেক্স সাবান।",0,"অর্ডার করেছি অন্যটা, দিলেন এই ফালতু সেপটেক্স-B সাবান-I।"
2674,খুবই ভালো মানের সেপটেক্স সাবান। একদম ন্যাচারাল মনে হয়।,2,খুবই ভালো মানের সেপটেক্স-B সাবান-I। একদম ন্যাচারাল মনে হয়।
2675,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স সাবান।,2,দাম অনুযায়ী অনেক ভালো একটা সেপটেক্স-B সাবান-I।
2676,সেপটেক্স সাবান সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।,2,সেপটেক্স-B সাবান-I সবসময়ই অনেক ভালো কাজ করে। ধন্যবাদ সেলারকে।
2677,১০০% অথেন্টিক সেপটেক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক সেপটেক্স-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2678,১০০% অথেন্টিক সেপটেক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক সেপটেক্স-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2679,প্রডাক্ট আশানুরূপ সাথে একটা সেপটেক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা সেপটেক্স-B সাবান-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
2680,প্রডাক্ট আশানুরূপ সাথে একটা সেপটেক্স সাবান ফ্রি দেওয়ার জন্য ধন্যবাদ।,2,প্রডাক্ট আশানুরূপ সাথে একটা সেপটেক্স-B সাবান-I ফ্রি দেওয়ার জন্য ধন্যবাদ।
2681,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2682,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপটেক্স সাবান টা অনেক সুন্দর।,2,দ্রুত ডেলিভারি দেয়ার জন্য অসংখ্য ধন্যবাদ। সেপটেক্স-B সাবান-I টা অনেক সুন্দর।
2683,১০০% অথেন্টিক সেপটেক্স সাবান। চোখ বন্ধ করে নিতে পারেন সবাই।,2,১০০% অথেন্টিক সেপটেক্স-B সাবান-I। চোখ বন্ধ করে নিতে পারেন সবাই।
2684,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স সাবান সবাই পছন্দ করে নিতে পারেন।",2,"আমি দুইবার নিয়েছি, ভালো সেপটেক্স-B সাবান-I সবাই পছন্দ করে নিতে পারেন।"
2685,অনেক ভালো একটি সেপটেক্স সাবান। ধন্যবাদ সেলারকে।,2,অনেক ভালো একটি সেপটেক্স-B সাবান-I। ধন্যবাদ সেলারকে।
2686,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স সাবান পেয়েছি।,2,বাজারের চেয়ে কম মূল্যে অরিজিনাল সেপটেক্স-B সাবান-I পেয়েছি।
