id,review,sentiment,bio_tagged_review
2751,"ব্যবহার করে দেখছি, মেরিলের সাবান এর কার্যকারিতা সাধারণ মানের।",1,"ব্যবহার করে দেখছি, মেরিলের-B সাবান-I এর কার্যকারিতা সাধারণ মানের।"
2752,সাধারণ ব্যবহারের জন্য মেরিলের সাবান ঠিক আছে।,1,সাধারণ ব্যবহারের জন্য মেরিলের-B সাবান-I ঠিক আছে।
2753,মেরিলের সাবান এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে!!,2,মেরিলের-B সাবান-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে!!
2754,"মেরিলের সাবান টি দেয়া হয়নি, সেলারের রেসপন্সও খারাপ।",0,"মেরিলের-B সাবান-I টি দেয়া হয়নি, সেলারের রেসপন্সও খারাপ।"
2755,মেরিলের সাবান এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে 👍,2,মেরিলের-B সাবান-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে 👍
2756,প্রোডাক্ট আশানুরূপ সাথে একটা মেরিলের সাবান ভালো পেয়েছি ধন্যবাদ!!,2,প্রোডাক্ট আশানুরূপ সাথে একটা মেরিলের-B সাবান-I ভালো পেয়েছি ধন্যবাদ!!
2757,"প্যাকেজিং খুব খারাপ ছিল, মেরিলের সাবান সব লিক হয়ে বের হয়ে গেছে। ধন্যবাদ।",0,"প্যাকেজিং খুব খারাপ ছিল, মেরিলের-B সাবান-I সব লিক হয়ে বের হয়ে গেছে। ধন্যবাদ।"
2758,অর্ডার করেছি একটা মেরিলের সাবান দিলেন অন্য ব্র্যান্ডের টা।,0,অর্ডার করেছি একটা মেরিলের-B সাবান-I দিলেন অন্য ব্র্যান্ডের টা।
2759,"খুবই চমৎকার মেরিলের সাবান, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে।",2,"খুবই চমৎকার মেরিলের-B সাবান,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে।"
2760,অসাধারণ মেরিলের সাবান। সবার ব্যবহার করা উচিত!!,2,অসাধারণ মেরিলের-B সাবান।-I সবার ব্যবহার করা উচিত!!
2761,মেরিলের সাবান এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে। সবাই নিতে পারেন।,2,মেরিলের-B সাবান-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে। সবাই নিতে পারেন।
2762,ডেলিভারি অনেক দেরিতে এসেছে এবং মেরিলের সাবান টাও ড্যামেজ ছিল। ধন্যবাদ।,0,ডেলিভারি অনেক দেরিতে এসেছে এবং মেরিলের-B সাবান-I টাও ড্যামেজ ছিল। ধন্যবাদ।
2763,মেরিলের সাবানটা এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন!!,1,মেরিলের-B সাবানটা-I এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন!!
2764,"প্যাকেজিং মোটামুটি ভালো ছিল, মেরিলের সাবান এর পারফরম্যান্স এভারেজ।",1,"প্যাকেজিং মোটামুটি ভালো ছিল, মেরিলের-B সাবান-I এর পারফরম্যান্স এভারেজ।"
2765,এত কম দামে মেরিলের সাবান। খুব খুশি কিনতে পেরে ❤️,2,এত কম দামে মেরিলের-B সাবান।-I খুব খুশি কিনতে পেরে ❤️
2766,"নিশ্চিন্তে নিতে পারেন সবাই, মেরিলের সাবান খুবই কাজের জিনিস 😊",2,"নিশ্চিন্তে নিতে পারেন সবাই, মেরিলের-B সাবান-I খুবই কাজের জিনিস 😊"
2767,"সব পন্য গুলো ভাল, কিন্তু মেরিলের সাবান টার ডেট একেবারে শেষ প্রান্তে।",0,"সব পন্য গুলো ভাল, কিন্তু মেরিলের-B সাবান-I টার ডেট একেবারে শেষ প্রান্তে।"
2768,প্রোডাক্ট আশানুরূপ সাথে একটা মেরিলের সাবান ভালো পেয়েছি ধন্যবাদ। ধন্যবাদ।,2,প্রোডাক্ট আশানুরূপ সাথে একটা মেরিলের-B সাবান-I ভালো পেয়েছি ধন্যবাদ। ধন্যবাদ।
2769,অনেক ভালো ছিল মেরিলের সাবান কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 😊,2,অনেক ভালো ছিল মেরিলের-B সাবান-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 😊
2770,মেরিলের সাবান গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে 👍,2,মেরিলের-B সাবান-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে 👍
2771,"মেরিলের সাবান টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য 😊",2,"মেরিলের-B সাবান-I টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য 😊"
2772,এত কম দামে মেরিলের সাবান। খুব খুশি কিনতে পেরে 👍,2,এত কম দামে মেরিলের-B সাবান।-I খুব খুশি কিনতে পেরে 👍
2773,সাধারণ ব্যবহারের জন্য মেরিলের সাবান ঠিক আছে 😊,1,সাধারণ ব্যবহারের জন্য মেরিলের-B সাবান-I ঠিক আছে 😊
2774,খুবই অল্প দামে ভালোমানের মেরিলের সাবান পেয়ে অনেক ভালো লাগছে 👍,2,খুবই অল্প দামে ভালোমানের মেরিলের-B সাবান-I পেয়ে অনেক ভালো লাগছে 👍
2775,মেরিলের সাবান সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে। সবাই নিতে পারেন।,2,মেরিলের-B সাবান-I সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে। সবাই নিতে পারেন।
2776,"খুবই সন্তুষ্ট আমি, এই মেরিলের সাবান সত্যি অনেক ভালো।",2,"খুবই সন্তুষ্ট আমি, এই মেরিলের-B সাবান-I সত্যি অনেক ভালো।"
2777,"খুবই চমৎকার মেরিলের সাবান, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে। ধন্যবাদ।",2,"খুবই চমৎকার মেরিলের-B সাবান,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে। ধন্যবাদ।"
2778,"দাম হিসাবে মেরিলের সাবান ঠিক আছে, আহামরি কিছু না আবার খারাপও না ❤️",1,"দাম হিসাবে মেরিলের-B সাবান-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না ❤️"
2779,এত কম দামে মেরিলের সাবান। খুব খুশি কিনতে পেরে 😊,2,এত কম দামে মেরিলের-B সাবান।-I খুব খুশি কিনতে পেরে 😊
2780,"চলবে, তবে মেরিলের সাবান এর মান আরও একটু উন্নত হতে পারত।",1,"চলবে, তবে মেরিলের-B সাবান-I এর মান আরও একটু উন্নত হতে পারত।"
2781,"মোটামুটি ভালোই মনে হচ্ছে, মেরিলের সাবান এর কোয়ালিটি স্বাভাবিক!!",1,"মোটামুটি ভালোই মনে হচ্ছে, মেরিলের-B সাবান-I এর কোয়ালিটি স্বাভাবিক!!"
2782,মেরিলের সাবান এর মেয়াদ আছে মাত্র কয়েক দিন। খুবই হতাশ হলাম।,0,মেরিলের-B সাবান-I এর মেয়াদ আছে মাত্র কয়েক দিন। খুবই হতাশ হলাম।
2783,"দাম অনুযায়ী অনেক ভালো একটা মেরিলের সাবান, সবাই নিতে পারেন ❤️",2,"দাম অনুযায়ী অনেক ভালো একটা মেরিলের-B সাবান,-I সবাই নিতে পারেন ❤️"
2784,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই মেরিলের সাবান এর 👍,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই মেরিলের-B সাবান-I এর 👍
2785,অসাধারণ মেরিলের সাবান। সবার ব্যবহার করা উচিত। ধন্যবাদ।,2,অসাধারণ মেরিলের-B সাবান।-I সবার ব্যবহার করা উচিত। ধন্যবাদ।
2786,"খুবই চমৎকার মেরিলের সাবান, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে!!",2,"খুবই চমৎকার মেরিলের-B সাবান,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে!!"
2787,"প্যাকেজিং অনেক সুন্দর ছিল, মেরিলের সাবান একদম অক্ষত অবস্থায় পেয়েছি!!",2,"প্যাকেজিং অনেক সুন্দর ছিল, মেরিলের-B সাবান-I একদম অক্ষত অবস্থায় পেয়েছি!!"
2788,মেরিলের সাবান সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে 👍,2,মেরিলের-B সাবান-I সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে 👍
2789,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং মেরিলের সাবান টাও চমৎকার। সবাই নিতে পারেন।,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং মেরিলের-B সাবান-I টাও চমৎকার। সবাই নিতে পারেন।
2790,"মেরিলের সাবান অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো। ধন্যবাদ।",2,"মেরিলের-B সাবান-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো। ধন্যবাদ।"
2791,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং মেরিলের সাবান টাও চমৎকার!!,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং মেরিলের-B সাবান-I টাও চমৎকার!!
2792,"মেরিলের সাবান অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো!!",2,"মেরিলের-B সাবান-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো!!"
2793,"১০০% অরিজিনাল মেরিলের সাবান, যেমনটা চেয়েছি তেমনটাই পেয়েছি ❤️",2,"১০০% অরিজিনাল মেরিলের-B সাবান,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি ❤️"
2794,খুবই ভালো মানের মেরিলের সাবান। একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি!!,2,খুবই ভালো মানের মেরিলের-B সাবান।-I একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি!!
2795,এত কম দামে মেরিলের সাবান। খুব খুশি কিনতে পেরে। ধন্যবাদ।,2,এত কম দামে মেরিলের-B সাবান।-I খুব খুশি কিনতে পেরে। ধন্যবাদ।
2796,"১০০% অরিজিনাল মেরিলের সাবান, যেমনটা চেয়েছি তেমনটাই পেয়েছি। সবাই নিতে পারেন।",2,"১০০% অরিজিনাল মেরিলের-B সাবান,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি। সবাই নিতে পারেন।"
2797,"দাম অনুযায়ী অনেক ভালো একটা মেরিলের সাবান, সবাই নিতে পারেন!!",2,"দাম অনুযায়ী অনেক ভালো একটা মেরিলের-B সাবান,-I সবাই নিতে পারেন!!"
2798,অনেক ভালো ছিল মেরিলের সাবান কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে। সবাই নিতে পারেন।,2,অনেক ভালো ছিল মেরিলের-B সাবান-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে। সবাই নিতে পারেন।
2799,"খুবই সন্তুষ্ট আমি, এই মেরিলের সাবান সত্যি অনেক ভালো!!",2,"খুবই সন্তুষ্ট আমি, এই মেরিলের-B সাবান-I সত্যি অনেক ভালো!!"
2800,"দাম অনুযায়ী অনেক ভালো একটা মেরিলের সাবান, সবাই নিতে পারেন। সবাই নিতে পারেন।",2,"দাম অনুযায়ী অনেক ভালো একটা মেরিলের-B সাবান,-I সবাই নিতে পারেন। সবাই নিতে পারেন।"
2801,পেট্রোলিয়াম জেলি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে।,2,পেট্রোলিয়াম-B জেলি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে।
2802,অনেক ভালো ছিল পেট্রোলিয়াম জেলি কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে।,2,অনেক ভালো ছিল পেট্রোলিয়াম-B জেলি-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে।
2803,"পেট্রোলিয়াম জেলি অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো।",2,"পেট্রোলিয়াম-B জেলি-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো।"
2804,"পেট্রোলিয়াম জেলি টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না।",1,"পেট্রোলিয়াম-B জেলি-I টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না।"
2805,পেট্রোলিয়াম জেলি এর মেয়াদ আছে মাত্র কয়েক দিন। খুবই হতাশ হলাম।,0,পেট্রোলিয়াম-B জেলি-I এর মেয়াদ আছে মাত্র কয়েক দিন। খুবই হতাশ হলাম।
2806,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং পেট্রোলিয়াম জেলি টাও চমৎকার।,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং পেট্রোলিয়াম-B জেলি-I টাও চমৎকার।
2807,"একদমই বাজে প্রোডাক্ট, কেউ এই পেট্রোলিয়াম জেলি কিনবেন না।",0,"একদমই বাজে প্রোডাক্ট, কেউ এই পেট্রোলিয়াম-B জেলি-I কিনবেন না।"
2808,"নিশ্চিন্তে নিতে পারেন সবাই, পেট্রোলিয়াম জেলি খুবই কাজের জিনিস।",2,"নিশ্চিন্তে নিতে পারেন সবাই, পেট্রোলিয়াম-B জেলি-I খুবই কাজের জিনিস।"
2809,"প্যাকেজিং অনেক সুন্দর ছিল, পেট্রোলিয়াম জেলি একদম অক্ষত অবস্থায় পেয়েছি।",2,"প্যাকেজিং অনেক সুন্দর ছিল, পেট্রোলিয়াম-B জেলি-I একদম অক্ষত অবস্থায় পেয়েছি।"
2810,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম জেলি ভালো পেয়েছি ধন্যবাদ।,2,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম-B জেলি-I ভালো পেয়েছি ধন্যবাদ।
2811,খুবই ভালো মানের পেট্রোলিয়াম জেলি। একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি।,2,খুবই ভালো মানের পেট্রোলিয়াম-B জেলি।-I একদম পারফেক্ট মনে হয় ব্যবহারেও খুব ভাল ফল পেয়েছি।
2812,"দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম জেলি, সবাই নিতে পারেন।",2,"দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম-B জেলি,-I সবাই নিতে পারেন।"
2813,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই পেট্রোলিয়াম জেলি এর।,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই পেট্রোলিয়াম-B জেলি-I এর।
2814,পেট্রোলিয়াম জেলি সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে।,2,পেট্রোলিয়াম-B জেলি-I সবসময়ই আমার অনেক ভালো লেগেছে। অনেক ভালো একটা প্রোডাক্ট। ধন্যবাদ সেলারকে।
2815,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। শুধু এরকম পেট্রোলিয়াম জেলি পাবেন।,0,ছবিতে যেমন প্যাকেজিং দেওয়া হয়েছে বাস্তবে তেমন নাই। শুধু এরকম পেট্রোলিয়াম-B জেলি-I পাবেন।
2816,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম জেলি ভালো পেয়েছি ধন্যবাদ। সবাই নিতে পারেন।,2,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম-B জেলি-I ভালো পেয়েছি ধন্যবাদ। সবাই নিতে পারেন।
2817,পেট্রোলিয়াম জেলি টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে।,2,পেট্রোলিয়াম-B জেলি-I টি অনেক ভালো এবং মেয়াদ আছে থ্যাংক ইউ দারাজকে।
2818,"নিশ্চিন্তে নিতে পারেন সবাই, পেট্রোলিয়াম জেলি খুবই কাজের জিনিস। সবাই নিতে পারেন।",2,"নিশ্চিন্তে নিতে পারেন সবাই, পেট্রোলিয়াম-B জেলি-I খুবই কাজের জিনিস। সবাই নিতে পারেন।"
2819,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই পেট্রোলিয়াম জেলি এর!!,2,দাম কম কিন্তু কোয়ালিটি অনেক ভালো এই পেট্রোলিয়াম-B জেলি-I এর!!
2820,"১০০% অরিজিনাল পেট্রোলিয়াম জেলি, যেমনটা চেয়েছি তেমনটাই পেয়েছি।",2,"১০০% অরিজিনাল পেট্রোলিয়াম-B জেলি,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি।"
2821,"দাম অনুযায়ী পেট্রোলিয়াম জেলি মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না।",1,"দাম অনুযায়ী পেট্রোলিয়াম-B জেলি-I মোটামুটি কাজের, খুব বেশি এক্সপেক্ট করবেন না।"
2822,"ব্যবহার করে দেখছি, পেট্রোলিয়াম জেলি এর কার্যকারিতা সাধারণ মানের।",1,"ব্যবহার করে দেখছি, পেট্রোলিয়াম-B জেলি-I এর কার্যকারিতা সাধারণ মানের।"
2823,খুবই অল্প দামে ভালোমানের পেট্রোলিয়াম জেলি পেয়ে অনেক ভালো লাগছে।,2,খুবই অল্প দামে ভালোমানের পেট্রোলিয়াম-B জেলি-I পেয়ে অনেক ভালো লাগছে।
2824,"প্যাকেজিং অনেক সুন্দর ছিল, পেট্রোলিয়াম জেলি একদম অক্ষত অবস্থায় পেয়েছি ❤️",2,"প্যাকেজিং অনেক সুন্দর ছিল, পেট্রোলিয়াম-B জেলি-I একদম অক্ষত অবস্থায় পেয়েছি ❤️"
2825,অসাধারণ পেট্রোলিয়াম জেলি। সবার ব্যবহার করা উচিত।,2,অসাধারণ পেট্রোলিয়াম-B জেলি।-I সবার ব্যবহার করা উচিত।
2826,"খুবই সন্তুষ্ট আমি, এই পেট্রোলিয়াম জেলি সত্যি অনেক ভালো।",2,"খুবই সন্তুষ্ট আমি, এই পেট্রোলিয়াম-B জেলি-I সত্যি অনেক ভালো।"
2827,"দাম হিসাবে পেট্রোলিয়াম জেলি ঠিক আছে, আহামরি কিছু না আবার খারাপও না।",1,"দাম হিসাবে পেট্রোলিয়াম-B জেলি-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না।"
2828,সাধারণ ব্যবহারের জন্য পেট্রোলিয়াম জেলি ঠিক আছে।,1,সাধারণ ব্যবহারের জন্য পেট্রোলিয়াম-B জেলি-I ঠিক আছে।
2829,পেট্রোলিয়াম জেলি এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে।,2,পেট্রোলিয়াম-B জেলি-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে।
2830,"খুবই সন্তুষ্ট আমি, এই পেট্রোলিয়াম জেলি সত্যি অনেক ভালো। ধন্যবাদ।",2,"খুবই সন্তুষ্ট আমি, এই পেট্রোলিয়াম-B জেলি-I সত্যি অনেক ভালো। ধন্যবাদ।"
2831,পেট্রোলিয়াম জেলি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে!!,2,পেট্রোলিয়াম-B জেলি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে!!
2832,পেট্রোলিয়াম জেলি গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে। সবাই নিতে পারেন।,2,পেট্রোলিয়াম-B জেলি-I গুলো বেশ ভালোই ছিল। ব্যবহার করে ভালো লেগেছে। সবাই নিতে পারেন।
2833,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম জেলি ভালো পেয়েছি ধন্যবাদ 👍,2,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম-B জেলি-I ভালো পেয়েছি ধন্যবাদ 👍
2834,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং পেট্রোলিয়াম জেলি টাও চমৎকার 👍,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং পেট্রোলিয়াম-B জেলি-I টাও চমৎকার 👍
2835,"প্যাকেজিং খুব খারাপ ছিল, পেট্রোলিয়াম জেলি সব লিক হয়ে বের হয়ে গেছে।",0,"প্যাকেজিং খুব খারাপ ছিল, পেট্রোলিয়াম-B জেলি-I সব লিক হয়ে বের হয়ে গেছে।"
2836,"পেট্রোলিয়াম জেলি অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো 😊",2,"পেট্রোলিয়াম-B জেলি-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো 😊"
2837,পেট্রোলিয়াম জেলি এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে 😊,2,পেট্রোলিয়াম-B জেলি-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে 😊
2838,"পেট্রোলিয়াম জেলি অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো। সবাই নিতে পারেন।",2,"পেট্রোলিয়াম-B জেলি-I অনেক ভালো, ডেলিভারি খুব ফাস্ট ছিল, সেলারের ব্যবহারও অনেক ভালো। সবাই নিতে পারেন।"
2839,"খুবই চমৎকার পেট্রোলিয়াম জেলি, অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে।",2,"খুবই চমৎকার পেট্রোলিয়াম-B জেলি,-I অরিজিনাল প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ সেলার ও দারাজকে।"
2840,এত কম দামে পেট্রোলিয়াম জেলি। খুব খুশি কিনতে পেরে।,2,এত কম দামে পেট্রোলিয়াম-B জেলি।-I খুব খুশি কিনতে পেরে।
2841,এত কম দামে পেট্রোলিয়াম জেলি। খুব খুশি কিনতে পেরে। ধন্যবাদ।,2,এত কম দামে পেট্রোলিয়াম-B জেলি।-I খুব খুশি কিনতে পেরে। ধন্যবাদ।
2842,সাধারণ ব্যবহারের জন্য পেট্রোলিয়াম জেলি ঠিক আছে 😊,1,সাধারণ ব্যবহারের জন্য পেট্রোলিয়াম-B জেলি-I ঠিক আছে 😊
2843,পেট্রোলিয়াম জেলিটা এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।,1,পেট্রোলিয়াম-B জেলিটা-I এই প্রথম কিনলাম। ব্যবহার করলে বুঝতে পারবো কেমন।
2844,"দাম হিসাবে পেট্রোলিয়াম জেলি ঠিক আছে, আহামরি কিছু না আবার খারাপও না!!",1,"দাম হিসাবে পেট্রোলিয়াম-B জেলি-I ঠিক আছে, আহামরি কিছু না আবার খারাপও না!!"
2845,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম জেলি ভালো পেয়েছি ধন্যবাদ ❤️,2,প্রোডাক্ট আশানুরূপ সাথে একটা পেট্রোলিয়াম-B জেলি-I ভালো পেয়েছি ধন্যবাদ ❤️
2846,অনেক ভালো ছিল পেট্রোলিয়াম জেলি কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে ❤️,2,অনেক ভালো ছিল পেট্রোলিয়াম-B জেলি-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে ❤️
2847,"প্যাকেজিং মোটামুটি ভালো ছিল, পেট্রোলিয়াম জেলি এর পারফরম্যান্স এভারেজ।",1,"প্যাকেজিং মোটামুটি ভালো ছিল, পেট্রোলিয়াম-B জেলি-I এর পারফরম্যান্স এভারেজ।"
2848,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং পেট্রোলিয়াম জেলি টাও চমৎকার!!,2,ডেলিভারি ম্যানের ব্যবহার ভালো ছিল এবং পেট্রোলিয়াম-B জেলি-I টাও চমৎকার!!
2849,"পেট্রোলিয়াম জেলি টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না 👍",1,"পেট্রোলিয়াম-B জেলি-I টা চলনসই, এই বাজেটে এর চেয়ে ভালো আশা করা যায় না 👍"
2850,"নিশ্চিন্তে নিতে পারেন সবাই, পেট্রোলিয়াম জেলি খুবই কাজের জিনিস!!",2,"নিশ্চিন্তে নিতে পারেন সবাই, পেট্রোলিয়াম-B জেলি-I খুবই কাজের জিনিস!!"
2851,সীল টা খোলা ছিল। পেট্রোলিয়াম জেলি টা আঠা আঠা ছিল। এমনটা আশা ছিল না।,0,সীল টা খোলা ছিল। পেট্রোলিয়াম-B জেলি-I টা আঠা আঠা ছিল। এমনটা আশা ছিল না।
2852,পেট্রোলিয়াম জেলি এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে ❤️,2,পেট্রোলিয়াম-B জেলি-I এর সুঘ্রাণ অনেক সুন্দর এবং অনেকক্ষণ থাকে ❤️
2853,"১০০% অরিজিনাল পেট্রোলিয়াম জেলি, যেমনটা চেয়েছি তেমনটাই পেয়েছি। সবাই নিতে পারেন।",2,"১০০% অরিজিনাল পেট্রোলিয়াম-B জেলি,-I যেমনটা চেয়েছি তেমনটাই পেয়েছি। সবাই নিতে পারেন।"
2854,"প্যাকেজিং মোটামুটি ভালো ছিল, পেট্রোলিয়াম জেলি এর পারফরম্যান্স এভারেজ। সবাই নিতে পারেন।",1,"প্যাকেজিং মোটামুটি ভালো ছিল, পেট্রোলিয়াম-B জেলি-I এর পারফরম্যান্স এভারেজ। সবাই নিতে পারেন।"
2855,সাধারণ ব্যবহারের জন্য পেট্রোলিয়াম জেলি ঠিক আছে। সবাই নিতে পারেন।,1,সাধারণ ব্যবহারের জন্য পেট্রোলিয়াম-B জেলি-I ঠিক আছে। সবাই নিতে পারেন।
2856,"পেট্রোলিয়াম জেলি টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য।",2,"পেট্রোলিয়াম-B জেলি-I টা অনেক সুন্দর, অসংখ্য ধন্যবাদ ডেলিভারি খুব দ্রুত দেয়ার জন্য।"
2857,"দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম জেলি, সবাই নিতে পারেন!!",2,"দাম অনুযায়ী অনেক ভালো একটা পেট্রোলিয়াম-B জেলি,-I সবাই নিতে পারেন!!"
2858,অনেক ভালো ছিল পেট্রোলিয়াম জেলি কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 👍,2,অনেক ভালো ছিল পেট্রোলিয়াম-B জেলি-I কমে দামে। আপনারা চাইলে নিতে পারেন। ধন্যবাদ দারাজ সেলারকে 👍
